assinante_hash,home_cluster,home_municipio,income_cluster,age_group,mobility_pattern,flag_flagship
43545,SAO_JOSE_CENTRO,São José,D,35-44,BAIXA,0
43546,NORTE_ILHA,Florianópolis,B,45-54,MODERADA,1
43547,SAO_JOSE_BARREIROS,São José,C,55+,BAIXA,0
43548,RESIDENCIAL_NORTE,Florianópolis,B,18-24,INTENSA,0
43549,CENTRO_HISTORICO,Florianópolis,B,35-44,INTENSA,0
43550,SAO_JOSE_CENTRO,São José,B,55+,BAIXA,0
43551,BIGUACU_BR101_NORTE,Biguaçu,D,45-54,BAIXA,0
43552,VIA_EXPRESSA_CORREDOR,Florianópolis,C,35-44,BAIXA,0
43553,SAO_JOSE_BARREIROS,São José,C,55+,MODERADA,0
43554,SAO_JOSE_KOBRASOL,São José,C,18-24,MODERADA,1
43555,CENTRO_HISTORICO,Florianópolis,A,55+,MODERADA,0
43556,CANASVIEIRAS,Florianópolis,B,18-24,MODERADA,1
43557,TRINDADE,Florianópolis,C,35-44,INTENSA,0
43558,ESTREITO_CAPOEIRAS,Florianópolis,C,55+,MODERADA,0
43559,SAO_JOSE_CENTRO,São José,C,45-54,BAIXA,1
43560,SAO_JOSE_ROCADO,São José,C,55+,BAIXA,0
43561,SAO_JOSE_CENTRO,São José,B,45-54,INTENSA,0
43562,CENTRO_HISTORICO,Florianópolis,C,45-54,MODERADA,0
43563,CAMPECHE,Florianópolis,B,18-24,MODERADA,0
43564,GOV_CELSO_RAMOS,Governador Celso Ramos,C,25-34,BAIXA,0
43565,CAMPECHE,Florianópolis,D,45-54,BAIXA,0
43566,SAO_JOSE_BARREIROS,São José,B,18-24,BAIXA,0
43567,CENTRO_HISTORICO,Florianópolis,A,18-24,MODERADA,0
43568,CANASVIEIRAS,Florianópolis,B,45-54,MODERADA,1
43569,PALHOCA_CENTRO,Palhoça,D,55+,INTENSA,0
43570,SC401_CORREDOR,Florianópolis,B,55+,MODERADA,0
43571,CBD_BEIRAMAR,Florianópolis,B,55+,BAIXA,0
43572,SAO_JOSE_CENTRO,São José,C,18-24,MODERADA,0
43573,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
43574,SAO_JOSE_CENTRO,São José,C,25-34,BAIXA,0
43575,UFSC,Florianópolis,D,18-24,MODERADA,0
43576,BIGUACU_BR101_NORTE,Biguaçu,C,45-54,INTENSA,0
43577,SAO_JOSE_KOBRASOL,São José,D,25-34,INTENSA,0
43578,TRINDADE,Florianópolis,B,18-24,MODERADA,1
43579,ESTREITO_CAPOEIRAS,Florianópolis,C,35-44,MODERADA,0
43580,SAO_JOSE_KOBRASOL,São José,B,45-54,INTENSA,0
43581,SAO_JOSE_BARREIROS,São José,C,45-54,BAIXA,0
43582,SAO_JOSE_BARREIROS,São José,B,45-54,MODERADA,0
43583,SAO_JOSE_CENTRO,São José,C,45-54,BAIXA,0
43584,COQUEIROS,Florianópolis,A,55+,MODERADA,0
43585,LAGOA_CONCEICAO,Florianópolis,C,55+,BAIXA,0
43586,TRINDADE,Florianópolis,C,25-34,MODERADA,0
43587,COQUEIROS,Florianópolis,D,55+,BAIXA,0
43588,TRINDADE,Florianópolis,A,45-54,BAIXA,0
43589,RESIDENCIAL_NORTE,Florianópolis,D,18-24,BAIXA,0
43590,CANASVIEIRAS,Florianópolis,D,55+,BAIXA,0
43591,INGLESES,Florianópolis,B,35-44,MODERADA,0
43592,CBD_BEIRAMAR,Florianópolis,B,25-34,MODERADA,1
43593,CENTRO_HISTORICO,Florianópolis,B,45-54,BAIXA,0
43594,PALHOCA_CENTRO,Palhoça,C,55+,BAIXA,0
43595,PALHOCA_BR101_SUL,Palhoça,C,18-24,MODERADA,0
43596,PALHOCA_BR101_SUL,Palhoça,D,45-54,MODERADA,1
43597,INGLESES,Florianópolis,B,35-44,INTENSA,0
43598,PALHOCA_PEDRA_BRANCA,Palhoça,A,55+,BAIXA,1
43599,SAO_JOSE_BARREIROS,São José,B,25-34,BAIXA,1
43600,JURERE,Florianópolis,C,55+,MODERADA,0
43601,RESIDENCIAL_NORTE,Florianópolis,C,55+,INTENSA,0
43602,SAO_JOSE_ROCADO,São José,C,35-44,MODERADA,0
43603,CENTRO_HISTORICO,Florianópolis,B,25-34,MODERADA,0
43604,CBD_BEIRAMAR,Florianópolis,B,18-24,BAIXA,0
43605,SC401_CORREDOR,Florianópolis,D,45-54,MODERADA,0
43606,RESIDENCIAL_NORTE,Florianópolis,C,55+,MODERADA,0
43607,ESTREITO_CAPOEIRAS,Florianópolis,C,35-44,MODERADA,0
43608,SAO_JOSE_KOBRASOL,São José,D,55+,MODERADA,0
43609,SAO_JOSE_KOBRASOL,São José,C,25-34,BAIXA,0
43610,PALHOCA_BR101_SUL,Palhoça,A,25-34,MODERADA,0
43611,ESTREITO_CAPOEIRAS,Florianópolis,D,18-24,MODERADA,0
43612,TRINDADE,Florianópolis,C,18-24,MODERADA,0
43613,TRINDADE,Florianópolis,A,25-34,BAIXA,0
43614,CANASVIEIRAS,Florianópolis,B,45-54,BAIXA,1
43615,SAO_JOSE_CENTRO,São José,C,35-44,INTENSA,0
43616,SAO_JOSE_KOBRASOL,São José,B,35-44,MODERADA,1
43617,SC401_CORREDOR,Florianópolis,C,25-34,BAIXA,0
43618,CBD_BEIRAMAR,Florianópolis,C,25-34,MODERADA,0
43619,ESTREITO_CAPOEIRAS,Florianópolis,B,45-54,MODERADA,1
43620,SAO_JOSE_KOBRASOL,São José,A,45-54,MODERADA,0
43621,PALHOCA_PEDRA_BRANCA,Palhoça,B,25-34,MODERADA,0
43622,TRINDADE,Florianópolis,C,55+,INTENSA,0
43623,NORTE_ILHA,Florianópolis,C,35-44,BAIXA,0
43624,AEROPORTO_HLZ,Florianópolis,C,18-24,BAIXA,0
43625,TRINDADE,Florianópolis,B,55+,BAIXA,0
43626,COQUEIROS,Florianópolis,D,35-44,BAIXA,0
43627,CENTRO_HISTORICO,Florianópolis,C,45-54,MODERADA,0
43628,NORTE_ILHA,Florianópolis,C,25-34,INTENSA,0
43629,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
43630,SANTO_AMARO,Santo Amaro da Imperatriz,C,18-24,INTENSA,0
43631,CENTRO_HISTORICO,Florianópolis,B,18-24,MODERADA,1
43632,SAO_JOSE_ROCADO,São José,C,18-24,MODERADA,0
43633,AEROPORTO_HLZ,Florianópolis,D,18-24,BAIXA,0
43634,CBD_BEIRAMAR,Florianópolis,A,18-24,MODERADA,0
43635,PALHOCA_PEDRA_BRANCA,Palhoça,D,25-34,BAIXA,0
43636,SAO_JOSE_BARREIROS,São José,A,35-44,BAIXA,0
43637,SANTO_AMARO,Santo Amaro da Imperatriz,D,35-44,INTENSA,0
43638,SAO_JOSE_BARREIROS,São José,D,25-34,MODERADA,0
43639,CENTRO_HISTORICO,Florianópolis,C,35-44,INTENSA,0
43640,PALHOCA_BR101_SUL,Palhoça,A,55+,INTENSA,0
43641,VIA_EXPRESSA_CORREDOR,Florianópolis,C,55+,MODERADA,0
43642,SAO_JOSE_KOBRASOL,São José,D,25-34,BAIXA,0
43643,INGLESES,Florianópolis,D,35-44,BAIXA,0
43644,UFSC,Florianópolis,B,55+,INTENSA,1
43645,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
43646,JURERE,Florianópolis,B,25-34,MODERADA,1
43647,PALHOCA_BR101_SUL,Palhoça,D,18-24,INTENSA,0
43648,CBD_BEIRAMAR,Florianópolis,A,25-34,INTENSA,1
43649,SAO_JOSE_KOBRASOL,São José,B,35-44,BAIXA,0
43650,UFSC,Florianópolis,B,55+,MODERADA,1
43651,SAO_JOSE_CENTRO,São José,C,35-44,BAIXA,0
43652,RESIDENCIAL_NORTE,Florianópolis,B,18-24,BAIXA,1
43653,ESTREITO_CAPOEIRAS,Florianópolis,C,45-54,MODERADA,1
43654,SAO_JOSE_ROCADO,São José,D,18-24,MODERADA,0
43655,CBD_BEIRAMAR,Florianópolis,B,55+,MODERADA,1
43656,SAO_JOSE_CENTRO,São José,C,55+,BAIXA,0
43657,NORTE_ILHA,Florianópolis,C,55+,MODERADA,0
43658,PALHOCA_CENTRO,Palhoça,C,25-34,BAIXA,0
43659,PALHOCA_CENTRO,Palhoça,B,18-24,MODERADA,1
43660,PALHOCA_CENTRO,Palhoça,C,18-24,BAIXA,0
43661,BIGUACU_BR101_NORTE,Biguaçu,C,35-44,MODERADA,0
43662,SAO_JOSE_KOBRASOL,São José,C,55+,MODERADA,0
43663,BIGUACU_BR101_NORTE,Biguaçu,A,55+,MODERADA,1
43664,INGLESES,Florianópolis,B,55+,MODERADA,0
43665,COQUEIROS,Florianópolis,C,55+,BAIXA,0
43666,PALHOCA_CENTRO,Palhoça,C,35-44,BAIXA,0
43667,SAO_JOSE_BARREIROS,São José,B,18-24,MODERADA,0
43668,SANTO_AMARO,Santo Amaro da Imperatriz,C,35-44,BAIXA,0
43669,SAO_JOSE_KOBRASOL,São José,D,35-44,BAIXA,0
43670,SAO_JOSE_CENTRO,São José,C,45-54,MODERADA,0
43671,JURERE,Florianópolis,C,55+,MODERADA,0
43672,SAO_JOSE_ROCADO,São José,C,45-54,MODERADA,1
43673,RESIDENCIAL_NORTE,Florianópolis,D,55+,BAIXA,0
43674,INGLESES,Florianópolis,D,55+,INTENSA,0
43675,SAO_JOSE_KOBRASOL,São José,C,25-34,BAIXA,0
43676,TRINDADE,Florianópolis,C,25-34,MODERADA,0
43677,CAMPECHE,Florianópolis,A,55+,MODERADA,1
43678,SC401_CORREDOR,Florianópolis,C,55+,BAIXA,0
43679,SAO_JOSE_ROCADO,São José,B,35-44,BAIXA,0
43680,SAO_JOSE_BARREIROS,São José,D,18-24,INTENSA,0
43681,CENTRO_HISTORICO,Florianópolis,D,25-34,MODERADA,0
43682,SAO_JOSE_KOBRASOL,São José,C,25-34,INTENSA,0
43683,SAO_JOSE_KOBRASOL,São José,C,55+,MODERADA,1
43684,CENTRO_HISTORICO,Florianópolis,C,35-44,MODERADA,0
43685,SAO_JOSE_CENTRO,São José,C,18-24,MODERADA,0
43686,SAO_JOSE_CENTRO,São José,D,55+,INTENSA,0
43687,CAMPECHE,Florianópolis,C,45-54,MODERADA,0
43688,SAO_JOSE_ROCADO,São José,D,55+,MODERADA,0
43689,ESTREITO_CAPOEIRAS,Florianópolis,D,35-44,INTENSA,0
43690,AEROPORTO_HLZ,Florianópolis,C,35-44,MODERADA,0
43691,CENTRO_HISTORICO,Florianópolis,D,35-44,BAIXA,0
43692,SAO_JOSE_CENTRO,São José,B,55+,BAIXA,0
43693,CAMPECHE,Florianópolis,C,25-34,BAIXA,0
43694,BIGUACU_BR101_NORTE,Biguaçu,B,35-44,INTENSA,1
43695,SAO_JOSE_CENTRO,São José,B,18-24,BAIXA,0
43696,PALHOCA_CENTRO,Palhoça,D,35-44,BAIXA,0
43697,TRINDADE,Florianópolis,B,35-44,MODERADA,1
43698,UFSC,Florianópolis,D,18-24,MODERADA,0
43699,CBD_BEIRAMAR,Florianópolis,C,25-34,MODERADA,0
43700,SAO_JOSE_ROCADO,São José,A,18-24,INTENSA,0
43701,NORTE_ILHA,Florianópolis,D,25-34,BAIXA,1
43702,SAO_JOSE_BARREIROS,São José,B,55+,MODERADA,1
43703,CENTRO_HISTORICO,Florianópolis,D,25-34,BAIXA,0
43704,CANASVIEIRAS,Florianópolis,D,18-24,BAIXA,0
43705,CAMPECHE,Florianópolis,D,55+,MODERADA,0
43706,PALHOCA_CENTRO,Palhoça,B,45-54,MODERADA,0
43707,RESIDENCIAL_NORTE,Florianópolis,D,55+,MODERADA,0
43708,VIA_EXPRESSA_CORREDOR,Florianópolis,D,55+,BAIXA,0
43709,SAO_JOSE_BARREIROS,São José,D,25-34,BAIXA,0
43710,SAO_JOSE_BARREIROS,São José,C,35-44,MODERADA,0
43711,AEROPORTO_HLZ,Florianópolis,C,18-24,MODERADA,0
43712,RESIDENCIAL_NORTE,Florianópolis,D,55+,BAIXA,0
43713,CANASVIEIRAS,Florianópolis,C,25-34,MODERADA,0
43714,SAO_JOSE_BARREIROS,São José,A,55+,BAIXA,1
43715,CENTRO_HISTORICO,Florianópolis,B,18-24,MODERADA,0
43716,LAGOA_CONCEICAO,Florianópolis,C,18-24,BAIXA,0
43717,CENTRO_HISTORICO,Florianópolis,D,45-54,MODERADA,0
43718,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
43719,RESIDENCIAL_NORTE,Florianópolis,B,25-34,BAIXA,1
43720,CAMPECHE,Florianópolis,C,55+,MODERADA,0
43721,SAO_JOSE_CENTRO,São José,C,55+,MODERADA,0
43722,AEROPORTO_HLZ,Florianópolis,B,18-24,MODERADA,1
43723,SC401_CORREDOR,Florianópolis,C,25-34,INTENSA,0
43724,CBD_BEIRAMAR,Florianópolis,D,45-54,MODERADA,0
43725,CANASVIEIRAS,Florianópolis,B,25-34,INTENSA,0
43726,SAO_JOSE_CENTRO,São José,C,55+,BAIXA,0
43727,SAO_JOSE_CENTRO,São José,C,35-44,MODERADA,0
43728,SAO_JOSE_CENTRO,São José,C,35-44,BAIXA,0
43729,SAO_JOSE_CENTRO,São José,C,25-34,MODERADA,1
43730,PALHOCA_CENTRO,Palhoça,C,35-44,BAIXA,0
43731,BIGUACU_BR101_NORTE,Biguaçu,B,55+,MODERADA,0
43732,SAO_JOSE_CENTRO,São José,D,25-34,INTENSA,0
43733,SC401_CORREDOR,Florianópolis,B,25-34,MODERADA,0
43734,PALHOCA_BR101_SUL,Palhoça,A,45-54,MODERADA,0
43735,CAMPECHE,Florianópolis,B,45-54,BAIXA,1
43736,CENTRO_HISTORICO,Florianópolis,B,35-44,MODERADA,0
43737,SAO_JOSE_BARREIROS,São José,D,55+,BAIXA,0
43738,INGLESES,Florianópolis,A,55+,BAIXA,0
43739,UFSC,Florianópolis,C,45-54,BAIXA,0
43740,UFSC,Florianópolis,D,18-24,MODERADA,0
43741,SC401_CORREDOR,Florianópolis,C,45-54,INTENSA,0
43742,COQUEIROS,Florianópolis,C,35-44,INTENSA,0
43743,RESIDENCIAL_NORTE,Florianópolis,C,55+,INTENSA,1
43744,TRINDADE,Florianópolis,D,25-34,MODERADA,1
43745,GOV_CELSO_RAMOS,Governador Celso Ramos,D,35-44,MODERADA,0
43746,SC401_CORREDOR,Florianópolis,B,55+,MODERADA,1
43747,SAO_JOSE_KOBRASOL,São José,A,35-44,BAIXA,0
43748,SAO_JOSE_ROCADO,São José,B,18-24,BAIXA,1
43749,SAO_JOSE_BARREIROS,São José,D,18-24,INTENSA,0
43750,TRINDADE,Florianópolis,B,18-24,MODERADA,0
43751,CENTRO_HISTORICO,Florianópolis,D,35-44,MODERADA,0
43752,ANTONIO_CARLOS,Antônio Carlos,C,18-24,MODERADA,0
43753,COQUEIROS,Florianópolis,C,55+,MODERADA,0
43754,CBD_BEIRAMAR,Florianópolis,B,35-44,MODERADA,0
43755,CAMPECHE,Florianópolis,D,55+,MODERADA,0
43756,CENTRO_HISTORICO,Florianópolis,B,35-44,MODERADA,1
43757,RESIDENCIAL_NORTE,Florianópolis,C,18-24,MODERADA,0
43758,SAO_JOSE_ROCADO,São José,C,35-44,MODERADA,0
43759,CBD_BEIRAMAR,Florianópolis,C,55+,BAIXA,0
43760,SAO_JOSE_CENTRO,São José,A,35-44,INTENSA,0
43761,SAO_JOSE_CENTRO,São José,C,35-44,BAIXA,1
43762,PALHOCA_CENTRO,Palhoça,D,45-54,BAIXA,0
43763,CAMPECHE,Florianópolis,B,25-34,BAIXA,0
43764,SAO_JOSE_CENTRO,São José,C,55+,BAIXA,0
43765,ANTONIO_CARLOS,Antônio Carlos,D,25-34,INTENSA,0
43766,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,1
43767,SAO_JOSE_CENTRO,São José,B,55+,MODERADA,0
43768,SAO_JOSE_BARREIROS,São José,C,45-54,INTENSA,0
43769,SC401_CORREDOR,Florianópolis,C,35-44,BAIXA,0
43770,ESTREITO_CAPOEIRAS,Florianópolis,C,25-34,MODERADA,0
43771,PALHOCA_CENTRO,Palhoça,C,18-24,MODERADA,0
43772,INGLESES,Florianópolis,C,18-24,BAIXA,0
43773,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,1
43774,CBD_BEIRAMAR,Florianópolis,A,18-24,MODERADA,0
43775,CAMPECHE,Florianópolis,C,25-34,BAIXA,1
43776,UFSC,Florianópolis,C,45-54,BAIXA,1
43777,UFSC,Florianópolis,C,25-34,MODERADA,0
43778,SAO_JOSE_BARREIROS,São José,C,35-44,MODERADA,0
43779,CBD_BEIRAMAR,Florianópolis,D,18-24,BAIXA,0
43780,LAGOA_CONCEICAO,Florianópolis,B,45-54,MODERADA,0
43781,CENTRO_HISTORICO,Florianópolis,C,18-24,MODERADA,0
43782,CBD_BEIRAMAR,Florianópolis,A,25-34,BAIXA,1
43783,CBD_BEIRAMAR,Florianópolis,D,18-24,MODERADA,1
43784,NORTE_ILHA,Florianópolis,A,18-24,BAIXA,0
43785,TRINDADE,Florianópolis,B,25-34,BAIXA,0
43786,PALHOCA_PEDRA_BRANCA,Palhoça,B,55+,BAIXA,1
43787,SAO_JOSE_KOBRASOL,São José,D,55+,MODERADA,0
43788,ESTREITO_CAPOEIRAS,Florianópolis,D,55+,INTENSA,0
43789,SC401_CORREDOR,Florianópolis,C,18-24,BAIXA,0
43790,NORTE_ILHA,Florianópolis,D,18-24,BAIXA,1
43791,PALHOCA_BR101_SUL,Palhoça,B,55+,BAIXA,0
43792,PALHOCA_PEDRA_BRANCA,Palhoça,B,18-24,BAIXA,0
43793,PALHOCA_BR101_SUL,Palhoça,C,45-54,INTENSA,0
43794,GOV_CELSO_RAMOS,Governador Celso Ramos,D,45-54,INTENSA,0
43795,PALHOCA_CENTRO,Palhoça,C,18-24,BAIXA,0
43796,SC401_CORREDOR,Florianópolis,C,25-34,MODERADA,0
43797,CANASVIEIRAS,Florianópolis,C,45-54,MODERADA,0
43798,ESTREITO_CAPOEIRAS,Florianópolis,A,45-54,MODERADA,0
43799,CAMPECHE,Florianópolis,A,25-34,MODERADA,0
43800,CBD_BEIRAMAR,Florianópolis,D,18-24,BAIXA,0
43801,BIGUACU_BR101_NORTE,Biguaçu,C,35-44,BAIXA,0
43802,TRINDADE,Florianópolis,C,55+,BAIXA,0
43803,COQUEIROS,Florianópolis,B,25-34,BAIXA,0
43804,INGLESES,Florianópolis,B,35-44,MODERADA,0
43805,SANTO_AMARO,Santo Amaro da Imperatriz,C,45-54,MODERADA,0
43806,ESTREITO_CAPOEIRAS,Florianópolis,D,35-44,BAIXA,0
43807,LAGOA_CONCEICAO,Florianópolis,C,35-44,INTENSA,0
43808,PALHOCA_BR101_SUL,Palhoça,C,18-24,MODERADA,1
43809,JURERE,Florianópolis,C,45-54,INTENSA,0
43810,CENTRO_HISTORICO,Florianópolis,B,55+,BAIXA,0
43811,PALHOCA_PEDRA_BRANCA,Palhoça,C,18-24,BAIXA,0
43812,VIA_EXPRESSA_CORREDOR,Florianópolis,C,35-44,MODERADA,0
43813,UFSC,Florianópolis,C,18-24,BAIXA,0
43814,CBD_BEIRAMAR,Florianópolis,B,45-54,MODERADA,1
43815,PALHOCA_CENTRO,Palhoça,B,55+,BAIXA,0
43816,COQUEIROS,Florianópolis,C,18-24,BAIXA,0
43817,SAO_JOSE_CENTRO,São José,B,55+,MODERADA,0
43818,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
43819,BIGUACU_BR101_NORTE,Biguaçu,C,25-34,MODERADA,0
43820,JURERE,Florianópolis,C,35-44,BAIXA,0
43821,LAGOA_CONCEICAO,Florianópolis,C,55+,BAIXA,0
43822,TRINDADE,Florianópolis,C,45-54,MODERADA,0
43823,SAO_JOSE_BARREIROS,São José,C,18-24,MODERADA,0
43824,PALHOCA_CENTRO,Palhoça,C,55+,MODERADA,0
43825,LAGOA_CONCEICAO,Florianópolis,C,45-54,INTENSA,0
43826,PALHOCA_CENTRO,Palhoça,D,18-24,MODERADA,0
43827,SC401_CORREDOR,Florianópolis,C,35-44,INTENSA,0
43828,AEROPORTO_HLZ,Florianópolis,A,25-34,MODERADA,0
43829,GOV_CELSO_RAMOS,Governador Celso Ramos,B,55+,BAIXA,0
43830,VIA_EXPRESSA_CORREDOR,Florianópolis,B,18-24,INTENSA,0
43831,CANASVIEIRAS,Florianópolis,C,25-34,BAIXA,0
43832,CBD_BEIRAMAR,Florianópolis,D,18-24,BAIXA,0
43833,PALHOCA_PEDRA_BRANCA,Palhoça,D,25-34,MODERADA,0
43834,CENTRO_HISTORICO,Florianópolis,D,35-44,BAIXA,0
43835,NORTE_ILHA,Florianópolis,C,35-44,MODERADA,0
43836,SAO_JOSE_KOBRASOL,São José,C,18-24,MODERADA,0
43837,SAO_JOSE_BARREIROS,São José,C,25-34,MODERADA,0
43838,SAO_JOSE_KOBRASOL,São José,D,18-24,INTENSA,0
43839,PALHOCA_BR101_SUL,Palhoça,A,55+,INTENSA,0
43840,AEROPORTO_HLZ,Florianópolis,C,25-34,MODERADA,0
43841,SAO_JOSE_CENTRO,São José,D,45-54,MODERADA,0
43842,SANTO_AMARO,Santo Amaro da Imperatriz,A,45-54,BAIXA,0
43843,AEROPORTO_HLZ,Florianópolis,A,25-34,MODERADA,1
43844,CBD_BEIRAMAR,Florianópolis,C,18-24,BAIXA,0
43845,PALHOCA_PEDRA_BRANCA,Palhoça,D,25-34,BAIXA,0
43846,NORTE_ILHA,Florianópolis,B,25-34,BAIXA,0
43847,JURERE,Florianópolis,D,45-54,MODERADA,0
43848,TRINDADE,Florianópolis,B,18-24,MODERADA,0
43849,PALHOCA_CENTRO,Palhoça,C,45-54,BAIXA,0
43850,CENTRO_HISTORICO,Florianópolis,B,55+,BAIXA,1
43851,SC401_CORREDOR,Florianópolis,B,18-24,BAIXA,0
43852,CBD_BEIRAMAR,Florianópolis,C,18-24,MODERADA,0
43853,CBD_BEIRAMAR,Florianópolis,D,18-24,MODERADA,1
43854,CAMPECHE,Florianópolis,C,18-24,BAIXA,1
43855,CENTRO_HISTORICO,Florianópolis,B,35-44,MODERADA,1
43856,COQUEIROS,Florianópolis,D,35-44,BAIXA,0
43857,COQUEIROS,Florianópolis,B,55+,INTENSA,1
43858,CANASVIEIRAS,Florianópolis,B,45-54,MODERADA,1
43859,SAO_JOSE_CENTRO,São José,C,55+,MODERADA,0
43860,CENTRO_HISTORICO,Florianópolis,C,25-34,MODERADA,0
43861,COQUEIROS,Florianópolis,D,55+,BAIXA,0
43862,ESTREITO_CAPOEIRAS,Florianópolis,D,45-54,INTENSA,1
43863,ESTREITO_CAPOEIRAS,Florianópolis,C,25-34,BAIXA,0
43864,PALHOCA_PEDRA_BRANCA,Palhoça,C,35-44,BAIXA,0
43865,CBD_BEIRAMAR,Florianópolis,D,35-44,MODERADA,0
43866,CANASVIEIRAS,Florianópolis,D,18-24,INTENSA,0
43867,CENTRO_HISTORICO,Florianópolis,D,25-34,MODERADA,0
43868,LAGOA_CONCEICAO,Florianópolis,B,45-54,MODERADA,0
43869,UFSC,Florianópolis,C,55+,BAIXA,0
43870,VIA_EXPRESSA_CORREDOR,Florianópolis,C,45-54,BAIXA,1
43871,LAGOA_CONCEICAO,Florianópolis,B,35-44,BAIXA,0
43872,ESTREITO_CAPOEIRAS,Florianópolis,B,55+,INTENSA,1
43873,CENTRO_HISTORICO,Florianópolis,C,45-54,MODERADA,0
43874,CBD_BEIRAMAR,Florianópolis,D,45-54,MODERADA,0
43875,CAMPECHE,Florianópolis,C,55+,MODERADA,0
43876,SANTO_AMARO,Santo Amaro da Imperatriz,B,35-44,MODERADA,0
43877,TRINDADE,Florianópolis,C,55+,BAIXA,0
43878,TRINDADE,Florianópolis,B,45-54,INTENSA,1
43879,TRINDADE,Florianópolis,C,55+,MODERADA,0
43880,SAO_JOSE_CENTRO,São José,B,25-34,BAIXA,0
43881,UFSC,Florianópolis,C,18-24,BAIXA,0
43882,COQUEIROS,Florianópolis,A,45-54,INTENSA,0
43883,ANTONIO_CARLOS,Antônio Carlos,B,35-44,MODERADA,0
43884,BIGUACU_BR101_NORTE,Biguaçu,C,35-44,INTENSA,0
43885,RESIDENCIAL_NORTE,Florianópolis,C,25-34,BAIXA,0
43886,TRINDADE,Florianópolis,D,45-54,MODERADA,0
43887,UFSC,Florianópolis,C,18-24,BAIXA,0
43888,SAO_JOSE_KOBRASOL,São José,C,35-44,BAIXA,0
43889,CANASVIEIRAS,Florianópolis,C,55+,MODERADA,0
43890,SANTO_AMARO,Santo Amaro da Imperatriz,B,45-54,MODERADA,0
43891,ANTONIO_CARLOS,Antônio Carlos,C,18-24,MODERADA,0
43892,CBD_BEIRAMAR,Florianópolis,D,35-44,MODERADA,0
43893,AEROPORTO_HLZ,Florianópolis,B,25-34,BAIXA,0
43894,CENTRO_HISTORICO,Florianópolis,D,45-54,BAIXA,0
43895,UFSC,Florianópolis,C,35-44,MODERADA,0
43896,TRINDADE,Florianópolis,C,18-24,BAIXA,0
43897,CENTRO_HISTORICO,Florianópolis,B,25-34,MODERADA,0
43898,SAO_JOSE_BARREIROS,São José,C,55+,MODERADA,0
43899,TRINDADE,Florianópolis,B,55+,MODERADA,1
43900,CENTRO_HISTORICO,Florianópolis,A,45-54,MODERADA,0
43901,SAO_JOSE_BARREIROS,São José,D,25-34,MODERADA,0
43902,SAO_JOSE_ROCADO,São José,B,35-44,BAIXA,0
43903,PALHOCA_PEDRA_BRANCA,Palhoça,C,25-34,MODERADA,0
43904,JURERE,Florianópolis,C,35-44,INTENSA,0
43905,PALHOCA_CENTRO,Palhoça,B,18-24,MODERADA,0
43906,AEROPORTO_HLZ,Florianópolis,C,18-24,MODERADA,0
43907,INGLESES,Florianópolis,C,35-44,BAIXA,0
43908,SAO_JOSE_CENTRO,São José,D,45-54,MODERADA,0
43909,CBD_BEIRAMAR,Florianópolis,B,18-24,INTENSA,1
43910,CENTRO_HISTORICO,Florianópolis,B,25-34,BAIXA,0
43911,SAO_JOSE_BARREIROS,São José,D,25-34,MODERADA,0
43912,TRINDADE,Florianópolis,B,18-24,BAIXA,0
43913,BIGUACU_BR101_NORTE,Biguaçu,B,45-54,MODERADA,0
43914,GOV_CELSO_RAMOS,Governador Celso Ramos,C,25-34,MODERADA,0
43915,GOV_CELSO_RAMOS,Governador Celso Ramos,C,45-54,INTENSA,0
43916,SAO_JOSE_CENTRO,São José,C,25-34,MODERADA,0
43917,COQUEIROS,Florianópolis,B,18-24,MODERADA,0
43918,SAO_JOSE_KOBRASOL,São José,C,45-54,MODERADA,0
43919,SAO_JOSE_KOBRASOL,São José,B,45-54,BAIXA,1
43920,CBD_BEIRAMAR,Florianópolis,C,45-54,MODERADA,0
43921,BIGUACU_BR101_NORTE,Biguaçu,D,55+,MODERADA,0
43922,CBD_BEIRAMAR,Florianópolis,A,35-44,MODERADA,0
43923,TRINDADE,Florianópolis,C,35-44,MODERADA,0
43924,UFSC,Florianópolis,B,55+,BAIXA,0
43925,CBD_BEIRAMAR,Florianópolis,C,25-34,INTENSA,0
43926,SAO_JOSE_KOBRASOL,São José,B,45-54,INTENSA,0
43927,CAMPECHE,Florianópolis,D,25-34,BAIXA,0
43928,COQUEIROS,Florianópolis,D,25-34,MODERADA,0
43929,LAGOA_CONCEICAO,Florianópolis,D,45-54,MODERADA,0
43930,TRINDADE,Florianópolis,B,55+,MODERADA,0
43931,TRINDADE,Florianópolis,B,35-44,BAIXA,1
43932,VIA_EXPRESSA_CORREDOR,Florianópolis,C,45-54,INTENSA,0
43933,VIA_EXPRESSA_CORREDOR,Florianópolis,D,55+,MODERADA,0
43934,JURERE,Florianópolis,C,45-54,BAIXA,0
43935,LAGOA_CONCEICAO,Florianópolis,C,55+,BAIXA,0
